GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022400550,633,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,3,58,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,37,1,0,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,635,1628449,Chris Boucher,1610612761,Toronto Raptors,4,3,56,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,644,1628449,Chris Boucher,1610612761,Toronto Raptors,4,3,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,58,275,1,1,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,649,1629628,RJ Barrett,1610612761,Toronto Raptors,4,2,12,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,47,1,0,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,652,1628449,Chris Boucher,1610612761,Toronto Raptors,4,2,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,656,1630534,Ochai Agbaji,1610612761,Toronto Raptors,4,1,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,5,1,1,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,665,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,0,51,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-26,88,1,0,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,669,1630534,Ochai Agbaji,1610612761,Toronto Raptors,4,0,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-4,1,1,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400550,673,1628449,Chris Boucher,1610612761,Toronto Raptors,4,0,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,1,1,0,20250113,TOR,GSW,2024-25
Shot Chart Detail,0022400562,11,1630558,Davion Mitchell,1610612761,Toronto Raptors,1,11,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,5,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,15,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,11,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,137,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,18,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,10,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,29,1629628,RJ Barrett,1610612761,Toronto Raptors,1,9,32,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,118,25,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,32,1641711,Gradey Dick,1610612761,Toronto Raptors,1,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,85,273,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,42,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,8,33,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,53,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,7,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-102,258,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,59,1629628,RJ Barrett,1610612761,Toronto Raptors,1,7,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,31,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,63,1641711,Gradey Dick,1610612761,Toronto Raptors,1,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,212,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,67,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,6,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-8,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,78,1642347,Jamal Shead,1610612761,Toronto Raptors,1,5,42,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,42,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,87,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,5,11,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,92,1629628,RJ Barrett,1610612761,Toronto Raptors,1,4,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-36,76,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,105,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,4,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-5,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,108,1642347,Jamal Shead,1610612761,Toronto Raptors,1,4,19,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-13,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,119,1629628,RJ Barrett,1610612761,Toronto Raptors,1,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,66,252,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,123,1629628,RJ Barrett,1610612761,Toronto Raptors,1,2,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,143,203482,Kelly Olynyk,1610612761,Toronto Raptors,1,1,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,42,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,147,1642347,Jamal Shead,1610612761,Toronto Raptors,1,0,48,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,157,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,155,1628971,Bruce Brown,1610612761,Toronto Raptors,1,0,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,18,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,157,1628971,Bruce Brown,1610612761,Toronto Raptors,1,0,15,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,171,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,11,39,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,25,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,175,1642419,Jamison Battle,1610612761,Toronto Raptors,2,11,17,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,-29,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,183,1628449,Chris Boucher,1610612761,Toronto Raptors,2,10,35,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,39,132,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,189,1628971,Bruce Brown,1610612761,Toronto Raptors,2,10,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,227,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,194,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,9,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,113,65,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,197,1628449,Chris Boucher,1610612761,Toronto Raptors,2,9,3,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-11,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,212,1642419,Jamison Battle,1610612761,Toronto Raptors,2,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,163,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,220,203482,Kelly Olynyk,1610612761,Toronto Raptors,2,7,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,50,259,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,224,1641711,Gradey Dick,1610612761,Toronto Raptors,2,7,14,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,21,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,232,1629628,RJ Barrett,1610612761,Toronto Raptors,2,6,31,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,10,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,236,1641711,Gradey Dick,1610612761,Toronto Raptors,2,6,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,241,1641711,Gradey Dick,1610612761,Toronto Raptors,2,5,42,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,28,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,256,1641711,Gradey Dick,1610612761,Toronto Raptors,2,5,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,79,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,258,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,256,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,261,1641711,Gradey Dick,1610612761,Toronto Raptors,2,4,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-154,227,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,263,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,4,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,5,285,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,272,1629628,RJ Barrett,1610612761,Toronto Raptors,2,4,17,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,13,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,277,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,3,58,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-8,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,283,1629628,RJ Barrett,1610612761,Toronto Raptors,2,3,41,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,1,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,288,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,3,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,63,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,293,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,3,2,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,301,1629628,RJ Barrett,1610612761,Toronto Raptors,2,2,6,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,305,1629628,RJ Barrett,1610612761,Toronto Raptors,2,1,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,328,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,0,10,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,118,17,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,346,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,11,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-45,85,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,349,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,11,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,58,147,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,356,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,10,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-45,206,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,363,1629628,RJ Barrett,1610612761,Toronto Raptors,3,10,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-1,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,372,1641711,Gradey Dick,1610612761,Toronto Raptors,3,9,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,230,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,376,1629628,RJ Barrett,1610612761,Toronto Raptors,3,8,32,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,387,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,7,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,62,59,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,391,1629628,RJ Barrett,1610612761,Toronto Raptors,3,7,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,77,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,398,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,6,34,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,401,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,5,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,405,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,5,21,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,21,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,420,1629628,RJ Barrett,1610612761,Toronto Raptors,3,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,199,168,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,422,1641711,Gradey Dick,1610612761,Toronto Raptors,3,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-105,267,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,426,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,4,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,19,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,429,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,3,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,239,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,438,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,3,31,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,40,98,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,455,1628971,Bruce Brown,1610612761,Toronto Raptors,3,2,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,29,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,464,1628449,Chris Boucher,1610612761,Toronto Raptors,3,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,208,150,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,476,1628971,Bruce Brown,1610612761,Toronto Raptors,3,0,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,19,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,497,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,11,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,5,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,501,1628971,Bruce Brown,1610612761,Toronto Raptors,4,10,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,505,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,10,13,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,54,103,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,521,1642347,Jamal Shead,1610612761,Toronto Raptors,4,9,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,37,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,523,1628971,Bruce Brown,1610612761,Toronto Raptors,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,226,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,527,1628971,Bruce Brown,1610612761,Toronto Raptors,4,8,59,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,534,1628449,Chris Boucher,1610612761,Toronto Raptors,4,8,36,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,51,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,536,1628971,Bruce Brown,1610612761,Toronto Raptors,4,8,34,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,547,1628449,Chris Boucher,1610612761,Toronto Raptors,4,8,0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,5,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,556,1642347,Jamal Shead,1610612761,Toronto Raptors,4,7,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,153,218,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,561,1642347,Jamal Shead,1610612761,Toronto Raptors,4,7,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-4,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,571,1628449,Chris Boucher,1610612761,Toronto Raptors,4,6,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,66,253,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,573,1628449,Chris Boucher,1610612761,Toronto Raptors,4,6,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,74,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,575,203482,Kelly Olynyk,1610612761,Toronto Raptors,4,6,12,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,587,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,5,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,31,108,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,590,1629628,RJ Barrett,1610612761,Toronto Raptors,4,5,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,100,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,594,1630558,Davion Mitchell,1610612761,Toronto Raptors,4,4,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-1,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,601,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,235,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,613,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,3,9,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,24,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,615,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,3,6,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,619,1629628,RJ Barrett,1610612761,Toronto Raptors,4,2,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,5,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,625,1629628,RJ Barrett,1610612761,Toronto Raptors,4,1,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,15,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,627,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,1,40,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,29,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,643,1629628,RJ Barrett,1610612761,Toronto Raptors,4,1,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,204,1,0,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400562,651,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,0,41,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,55,52,1,1,20250115,TOR,BOS,2024-25
Shot Chart Detail,0022400580,7,1629628,RJ Barrett,1610612761,Toronto Raptors,1,11,47,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,0,20250117,MIL,TOR,2024-25
Shot Chart Detail,0022400580,14,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,11,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-120,64,1,0,20250117,MIL,TOR,2024-25
Shot Chart Detail,0022400580,32,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,9,58,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-31,178,1,0,20250117,MIL,TOR,2024-25
Shot Chart Detail,0022400580,36,1630558,Davion Mitchell,1610612761,Toronto Raptors,1,9,33,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,29,50,1,1,20250117,MIL,TOR,2024-25
Shot Chart Detail,0022400580,49,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,8,42,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,20,1,0,20250117,MIL,TOR,2024-25
Shot Chart Detail,0022400580,53,1641711,Gradey Dick,1610612761,Toronto Raptors,1,8,23,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,243,1,0,20250117,MIL,TOR,2024-25
